HiTemp,LowTemp,OutHum,Dew,Bar  ,Hi SolarRad. 
7.7,7.6,62.0,0.7,1024.9,0.0
7.6,7.6,62.0,0.7,1025.0,0.0
7.6,7.5,63.0,0.9,1025.1,0.0
7.6,7.5,63.0,1.0,1025.1,0.0
7.6,7.5,63.0,1.0,1025.2,5.0
7.6,7.5,63.0,1.0,1025.3,12.0
7.8,7.6,62.0,0.9,1025.2,18.0
7.9,7.8,62.0,1.1,1025.3,18.0
8.1,7.9,62.0,1.3,1025.3,16.0
8.1,8.1,62.0,1.2,1025.4,16.0
8.1,8.1,63.0,1.4,1025.5,21.0
8.1,8.1,63.0,1.5,1025.6,26.0
8.1,8.1,64.0,1.7,1025.6,28.0
8.1,8.1,64.0,1.7,1025.6,35.0
8.1,8.1,64.0,1.7,1025.8,44.0
8.2,8.1,64.0,1.8,1025.9,54.0
8.4,8.2,64.0,2.0,1025.9,69.0
8.6,8.4,63.0,1.9,1025.9,67.0
8.7,8.6,64.0,2.2,1026.0,69.0
8.9,8.7,64.0,2.4,1026.0,84.0
9.1,8.9,64.0,2.7,1026.1,107.0
9.3,9.1,63.0,2.6,1026.2,118.0
9.7,9.3,62.0,2.7,1026.1,116.0
10.1,9.7,61.0,2.9,1026.2,163.0
10.5,10.1,58.0,2.6,1026.2,125.0
11.1,10.5,48.0,0.5,1026.2,123.0
11.7,11.2,46.0,0.4,1026.3,123.0
11.9,11.7,45.0,0.4,1026.4,130.0
12.2,11.9,44.0,0.3,1026.4,158.0
12.3,12.2,43.0,0.0,1026.4,144.0
12.4,12.3,42.0,-0.2,1026.3,137.0
12.7,12.4,40.0,-0.6,1026.2,167.0
13.1,12.7,38.0,-1.0,1026.2,171.0
13.1,12.9,38.0,-1.1,1026.0,127.0
12.9,12.9,37.0,-1.5,1026.0,127.0
12.9,12.7,37.0,-1.6,1026.0,146.0
12.7,12.7,39.0,-0.9,1026.0,134.0
12.8,12.7,39.0,-0.8,1026.1,109.0
12.8,12.8,34.0,-2.7,1026.0,83.0
12.9,12.8,34.0,-2.6,1025.6,93.0
13.0,12.9,34.0,-2.5,1025.7,118.0
13.2,13.0,35.0,-1.9,1025.7,127.0
13.3,13.2,35.0,-1.9,1025.6,135.0
13.4,13.3,35.0,-1.8,1025.7,142.0
13.4,13.3,35.0,-1.9,1025.6,86.0
13.3,13.1,36.0,-1.6,1025.7,83.0
13.1,12.8,41.0,-0.2,1025.9,62.0
12.8,12.0,43.0,-0.2,1026.1,54.0
12.0,11.7,43.0,-0.5,1026.1,51.0
11.7,11.6,44.0,-0.2,1026.0,65.0
11.7,11.6,46.0,0.4,1026.1,76.0
11.7,11.7,47.0,0.8,1026.4,60.0
11.8,11.4,50.0,1.3,1025.9,63.0
11.4,11.3,48.0,0.8,1025.8,63.0
11.7,11.4,45.0,0.2,1025.4,63.0
12.1,11.7,43.0,-0.1,1025.5,47.0
12.2,12.1,41.0,-0.7,1025.5,39.0
12.2,12.1,43.0,-0.1,1025.9,46.0
12.1,12.0,43.0,-0.2,1026.1,44.0
12.0,11.2,49.0,0.9,1026.5,37.0
11.2,10.8,54.0,1.8,1026.4,23.0
10.8,10.2,58.0,2.3,1027.2,19.0
10.2,8.9,69.0,3.6,1027.3,21.0
8.9,7.8,75.0,3.6,1027.7,21.0
7.8,7.2,80.0,3.9,1027.7,28.0
7.2,6.8,83.0,4.1,1027.7,33.0
6.8,6.7,84.0,4.3,1027.5,33.0
6.8,6.8,86.0,4.7,1027.3,35.0
7.0,6.8,87.0,5.0,1026.9,53.0
7.2,7.1,88.0,5.4,1027.3,62.0
7.3,7.2,87.0,5.3,1027.4,26.0
7.4,7.3,88.0,5.5,1027.0,28.0
7.4,7.3,88.0,5.5,1026.8,30.0
7.3,7.3,88.0,5.4,1026.8,26.0
7.3,7.3,88.0,5.5,1026.7,21.0
7.3,7.3,88.0,5.5,1026.6,11.0
7.3,7.2,88.0,5.4,1026.8,5.0
7.2,7.1,88.0,5.3,1027.0,0.0
7.2,7.1,88.0,5.2,1027.0,0.0
7.1,6.9,88.0,5.1,1026.9,0.0
6.9,6.9,89.0,5.2,1027.1,0.0
6.9,6.8,89.0,5.1,1027.1,0.0
6.8,6.7,89.0,5.0,1027.0,0.0
6.7,6.7,89.0,5.0,1027.0,0.0
6.7,6.7,89.0,5.0,1027.2,0.0
6.7,6.6,89.0,5.0,1027.4,0.0
6.7,6.7,89.0,5.0,1027.6,0.0
6.7,6.6,90.0,5.1,1027.6,0.0
6.6,6.6,90.0,5.0,1027.7,0.0
6.6,6.5,90.0,5.0,1027.8,0.0
6.5,6.4,90.0,4.9,1027.8,0.0
6.4,6.3,90.0,4.8,1027.7,0.0
6.3,6.3,90.0,4.8,1027.8,0.0
6.3,6.3,90.0,4.8,1027.7,0.0
6.3,6.3,90.0,4.8,1027.7,0.0
6.3,6.1,89.0,4.4,1027.8,0.0
6.1,6.1,90.0,4.5,1027.7,0.0
6.1,5.8,89.0,4.2,1027.6,0.0
5.9,5.7,90.0,4.2,1027.7,0.0
5.7,5.4,90.0,4.0,1027.6,0.0
5.5,5.4,91.0,4.1,1027.7,0.0
5.6,5.5,91.0,4.3,1027.7,0.0
5.6,5.6,91.0,4.2,1027.6,0.0
5.6,5.6,91.0,4.2,1027.6,0.0
5.6,5.5,92.0,4.3,1027.7,0.0
5.6,5.5,92.0,4.4,1027.7,0.0
5.7,5.6,93.0,4.6,1027.6,0.0
5.9,5.7,93.0,4.8,1027.6,0.0
6.0,5.9,92.0,4.7,1027.5,0.0
5.9,5.8,92.0,4.6,1027.5,0.0
5.8,5.6,91.0,4.3,1027.4,0.0
5.6,5.3,91.0,3.9,1027.4,0.0
5.3,5.1,91.0,3.7,1027.2,0.0
5.1,4.8,91.0,3.4,1027.3,0.0
4.8,4.7,92.0,3.5,1027.2,0.0
4.8,4.7,93.0,3.7,1027.0,0.0
4.8,4.7,93.0,3.7,1027.0,0.0
4.7,4.7,93.0,3.7,1026.9,0.0
4.8,4.7,93.0,3.7,1026.8,0.0
4.8,4.7,93.0,3.6,1026.6,0.0
4.7,4.5,93.0,3.5,1026.5,0.0
4.5,4.2,93.0,3.1,1026.3,0.0
4.2,4.0,93.0,3.0,1026.1,0.0
4.0,3.6,92.0,2.4,1026.0,0.0
3.6,3.2,92.0,2.0,1025.7,0.0
3.2,3.1,93.0,2.0,1025.6,0.0
3.1,2.8,93.0,1.8,1025.6,0.0
2.8,2.5,93.0,1.5,1025.4,0.0
2.7,2.5,93.0,1.7,1025.3,0.0
2.8,2.7,93.0,1.7,1025.2,0.0
2.9,2.7,94.0,2.1,1025.1,0.0
3.1,2.9,93.0,2.0,1025.0,0.0
3.0,2.6,92.0,1.4,1025.0,0.0
2.6,2.4,93.0,1.4,1024.9,0.0
2.7,2.4,93.0,1.6,1024.7,0.0
2.8,2.7,93.0,1.8,1024.8,0.0
2.7,2.4,92.0,1.2,1024.7,0.0
2.4,2.0,92.0,0.8,1024.8,0.0
2.0,1.6,92.0,0.5,1024.5,0.0
1.6,1.5,93.0,0.5,1024.4,0.0
1.6,1.4,93.0,0.6,1024.5,0.0
1.9,1.6,94.0,1.0,1024.4,0.0
1.9,1.7,93.0,0.7,1024.6,0.0
1.9,1.7,94.0,1.0,1024.6,0.0
1.9,1.5,93.0,0.5,1024.7,0.0
1.5,1.0,93.0,-0.0,1024.7,0.0
0.9,0.7,93.0,-0.3,1024.8,0.0
0.7,0.4,93.0,-0.6,1025.0,7.0
0.4,0.3,93.0,-0.6,1024.8,18.0
0.4,0.4,93.0,-0.6,1025.0,33.0
0.7,0.3,94.0,-0.1,1025.0,54.0
1.5,0.7,95.0,0.8,1025.0,74.0
2.0,1.5,95.0,1.3,1025.1,90.0
2.4,2.0,95.0,1.7,1025.0,111.0
3.1,2.5,95.0,2.4,1025.0,134.0
3.8,3.2,95.0,3.1,1025.2,153.0
4.3,3.8,96.0,3.8,1025.3,174.0
5.0,4.4,96.0,4.4,1025.4,211.0
5.5,5.0,95.0,4.8,1025.4,213.0
6.1,5.5,95.0,5.4,1025.4,299.0
6.9,6.1,93.0,5.8,1025.3,330.0
7.1,6.9,89.0,5.3,1025.3,262.0
7.0,6.8,91.0,5.6,1025.4,302.0
7.6,7.1,88.0,5.7,1025.2,327.0
8.3,7.6,87.0,6.3,1025.1,348.0
9.1,8.3,85.0,6.7,1025.1,348.0
9.5,9.1,82.0,6.6,1025.1,359.0
10.1,9.5,80.0,6.8,1025.0,383.0
10.7,10.1,78.0,6.9,1024.8,397.0
10.8,10.7,78.0,7.1,1024.7,417.0
11.2,10.8,73.0,6.5,1024.6,431.0
11.4,11.1,70.0,6.1,1024.5,443.0
11.7,11.4,70.0,6.4,1024.5,457.0
12.0,11.7,71.0,6.9,1024.3,468.0
12.5,12.0,68.0,6.8,1024.1,482.0
12.9,12.5,67.0,6.9,1023.9,492.0
13.3,12.9,65.0,6.8,1023.7,501.0
13.7,13.3,61.0,6.3,1023.7,508.0
14.2,13.7,59.0,6.3,1023.6,534.0
14.5,14.2,56.0,5.8,1023.5,538.0
14.9,14.4,53.0,5.4,1023.4,621.0
15.2,14.9,53.0,5.6,1023.3,601.0
15.4,15.2,48.0,4.4,1023.1,559.0
15.3,15.2,50.0,5.0,1022.9,540.0
15.5,15.3,46.0,3.8,1022.7,533.0
15.8,15.3,44.0,3.6,1022.6,533.0
15.8,15.6,43.0,3.1,1022.4,531.0
15.7,15.6,42.0,2.8,1022.3,527.0
15.8,15.6,46.0,4.2,1022.2,527.0
16.0,15.8,46.0,4.4,1022.1,519.0
16.1,15.9,43.0,3.5,1022.0,513.0
16.2,16.1,40.0,2.6,1021.9,508.0
16.5,16.2,40.0,2.8,1021.9,501.0
16.6,16.5,36.0,1.4,1021.7,492.0
16.9,16.6,38.0,2.5,1021.4,483.0
17.2,16.9,37.0,2.2,1021.4,473.0
17.0,16.8,42.0,4.0,1021.1,461.0
17.3,17.1,40.0,3.5,1021.0,452.0
17.3,17.0,38.0,2.6,1020.7,434.0
17.4,17.0,37.0,2.5,1020.7,420.0
17.4,17.4,37.0,2.6,1020.5,404.0
17.4,17.3,35.0,1.7,1020.4,387.0
17.3,17.0,37.0,2.5,1020.3,369.0
17.4,17.3,34.0,1.4,1020.2,352.0
17.6,17.3,36.0,2.3,1020.2,336.0
17.7,17.5,35.0,2.0,1020.0,316.0
17.7,17.6,35.0,2.0,1019.9,297.0
17.8,17.7,34.0,1.7,1019.9,278.0
17.8,17.6,32.0,0.7,1019.9,258.0
17.6,17.6,32.0,0.7,1019.9,237.0
17.6,17.4,32.0,0.5,1019.7,214.0
17.6,17.4,32.0,0.7,1019.8,195.0
17.6,17.2,29.0,-1.0,1019.8,174.0
17.3,17.2,29.0,-0.9,1019.9,144.0
17.3,17.2,28.0,-1.5,1019.8,134.0
17.2,17.1,29.0,-1.1,1019.9,113.0
17.1,16.9,28.0,-1.8,1019.9,81.0
16.9,16.6,30.0,-1.1,1019.9,56.0
16.6,16.4,30.0,-1.3,1019.9,35.0
16.4,16.2,31.0,-1.0,1020.0,30.0
16.2,15.9,32.0,-0.8,1020.1,16.0
15.9,15.4,32.0,-1.2,1020.1,9.0
15.4,15.0,33.0,-1.2,1020.2,5.0
15.0,14.7,34.0,-1.0,1020.4,0.0
14.7,14.2,35.0,-1.1,1020.4,0.0
14.2,13.7,36.0,-1.1,1020.5,0.0
13.7,13.4,37.0,-1.0,1020.5,0.0
13.4,13.1,37.0,-1.3,1020.6,0.0
13.1,13.0,37.0,-1.3,1020.7,0.0
13.3,13.1,36.0,-1.5,1020.7,0.0
13.3,13.1,36.0,-1.6,1020.9,0.0
13.1,12.8,38.0,-1.2,1021.0,0.0
12.8,12.6,39.0,-0.9,1021.1,0.0
12.8,12.7,40.0,-0.6,1021.1,0.0
13.1,12.8,40.0,-0.2,1021.2,0.0
13.3,13.1,39.0,-0.5,1021.3,0.0
13.3,13.2,39.0,-0.4,1021.4,0.0
13.3,13.2,40.0,-0.2,1021.5,0.0
13.2,13.1,40.0,-0.2,1021.7,0.0
13.1,12.8,41.0,-0.2,1021.6,0.0
12.8,12.7,42.0,0.1,1021.8,0.0
12.7,12.3,42.0,-0.2,1021.8,0.0
12.3,12.2,43.0,-0.1,1021.8,0.0
12.2,12.1,44.0,0.2,1021.9,0.0
12.1,11.8,46.0,0.5,1021.9,0.0
11.8,11.7,47.0,0.8,1021.9,0.0
11.8,11.7,47.0,0.8,1021.9,0.0
11.7,11.6,48.0,0.9,1022.0,0.0
11.6,11.3,49.0,1.0,1022.1,0.0
11.3,10.9,50.0,0.9,1022.2,0.0
10.9,10.6,50.0,0.6,1022.3,0.0
10.6,10.4,50.0,0.5,1022.4,0.0
10.5,10.4,51.0,0.7,1022.4,0.0
10.5,10.4,51.0,0.7,1022.3,0.0
10.4,10.2,51.0,0.5,1022.3,0.0
10.2,10.0,52.0,0.6,1022.4,0.0
10.0,9.8,52.0,0.4,1022.4,0.0
9.8,9.7,52.0,0.3,1022.4,0.0
9.7,9.6,53.0,0.4,1022.4,0.0
9.6,9.3,54.0,0.4,1022.6,0.0
9.3,8.7,55.0,0.1,1022.5,0.0
8.7,8.3,57.0,0.2,1022.4,0.0
8.3,7.9,58.0,0.2,1022.3,0.0
7.9,7.6,59.0,0.1,1022.2,0.0
7.6,7.4,60.0,0.2,1022.4,0.0
7.5,7.3,60.0,0.0,1022.5,0.0
7.3,6.7,63.0,0.1,1022.4,0.0
6.7,6.1,64.0,-0.2,1022.2,0.0
6.1,5.7,66.0,-0.1,1022.2,0.0
5.7,5.3,68.0,-0.2,1022.3,0.0
5.4,5.3,68.0,-0.1,1022.3,0.0
5.3,4.9,69.0,-0.3,1022.3,0.0
4.9,4.5,71.0,-0.3,1022.3,0.0
4.8,4.6,71.0,-0.0,1022.3,0.0
4.9,4.8,70.0,-0.2,1022.4,0.0
4.8,4.6,70.0,-0.4,1022.2,0.0
4.6,4.3,72.0,-0.3,1022.3,0.0
4.3,4.1,72.0,-0.5,1022.2,0.0
4.1,3.8,75.0,-0.1,1022.4,0.0
3.9,3.8,75.0,-0.2,1022.6,0.0
4.2,3.9,74.0,-0.0,1022.7,0.0
4.2,4.2,74.0,-0.1,1022.9,0.0
4.2,4.1,73.0,-0.3,1023.0,0.0
4.1,3.9,74.0,-0.3,1023.2,0.0
3.9,3.8,75.0,-0.2,1023.1,0.0
3.9,3.8,75.0,-0.2,1023.3,0.0
3.8,3.3,75.0,-0.7,1023.2,0.0
3.3,3.1,77.0,-0.5,1023.3,0.0
3.1,2.6,77.0,-1.0,1023.3,0.0
2.6,2.1,79.0,-1.2,1023.3,0.0
2.1,1.6,81.0,-1.3,1023.4,0.0
1.6,1.2,83.0,-1.4,1023.5,9.0
1.2,1.0,85.0,-1.2,1023.6,25.0
1.2,1.0,86.0,-0.9,1023.6,40.0
1.4,1.2,86.0,-0.7,1023.7,60.0
1.9,1.4,87.0,0.0,1024.0,77.0
2.9,2.0,86.0,0.8,1024.1,98.0
3.9,2.9,84.0,1.4,1024.3,118.0
5.1,3.9,79.0,1.8,1024.3,141.0
6.2,5.2,74.0,1.9,1024.4,165.0
7.2,6.2,70.0,2.1,1024.4,193.0
7.9,7.2,66.0,2.0,1024.4,204.0
8.6,7.9,63.0,2.0,1024.4,202.0
9.2,8.6,60.0,1.9,1024.3,237.0
9.8,9.2,57.0,1.7,1024.1,272.0
10.5,9.8,53.0,1.3,1024.2,274.0
11.1,10.5,51.0,1.3,1024.1,292.0
11.5,11.1,48.0,0.9,1024.0,308.0
11.6,11.4,47.0,0.7,1024.0,313.0
12.1,11.6,47.0,1.1,1023.9,359.0
12.7,12.1,48.0,1.9,1023.9,341.0
13.0,12.7,43.0,0.6,1023.9,348.0
13.1,12.9,45.0,1.4,1023.8,392.0
13.3,13.1,43.0,0.9,1023.8,397.0
13.6,13.3,42.0,0.9,1023.7,408.0
13.7,13.6,42.0,1.0,1023.6,408.0
14.0,13.7,46.0,2.6,1023.5,445.0
14.4,14.1,41.0,1.3,1023.4,429.0
14.7,14.5,40.0,1.2,1023.3,473.0
14.8,14.7,40.0,1.3,1023.2,494.0
15.1,14.8,39.0,1.2,1023.1,506.0
15.6,15.1,37.0,0.9,1023.0,517.0
16.1,15.6,37.0,1.3,1022.8,510.0
16.4,16.1,40.0,2.7,1022.6,492.0
17.1,16.4,37.0,2.2,1022.5,478.0
17.1,17.0,34.0,1.0,1022.2,427.0
17.4,17.0,36.0,2.2,1022.0,615.0
18.1,17.4,34.0,2.0,1021.7,621.0
18.3,18.1,34.0,2.1,1021.7,543.0
18.3,18.2,31.0,0.7,1021.5,527.0
18.2,17.6,31.0,0.3,1021.3,338.0
18.0,17.6,32.0,1.0,1021.2,610.0
18.3,17.9,33.0,1.8,1021.1,475.0
18.4,18.1,31.0,0.7,1021.0,526.0
18.4,18.1,32.0,1.4,1020.8,482.0
18.4,18.1,33.0,1.6,1020.7,276.0
18.2,18.0,30.0,0.3,1020.5,506.0
18.3,18.0,31.0,0.6,1020.3,241.0
18.3,17.9,28.0,-0.5,1020.2,471.0
19.1,18.4,29.0,0.6,1020.1,547.0
19.4,19.1,28.0,0.4,1019.9,527.0
19.6,19.4,29.0,1.0,1019.8,401.0
19.9,19.6,27.0,0.3,1019.8,501.0
19.8,19.1,26.0,-0.9,1019.6,350.0
19.1,18.5,25.0,-1.9,1019.6,290.0
18.5,18.3,26.0,-1.6,1019.5,232.0
18.3,18.2,29.0,-0.1,1019.4,329.0
18.3,18.1,31.0,0.6,1019.3,320.0
18.1,17.8,31.0,0.6,1019.2,339.0
18.1,17.9,30.0,0.1,1019.2,211.0
18.0,17.9,30.0,0.1,1019.2,251.0
18.1,17.9,32.0,1.1,1019.3,218.0
18.1,17.7,29.0,-0.5,1019.3,139.0
17.8,17.7,29.0,-0.5,1019.4,153.0
17.8,17.7,30.0,-0.1,1019.3,151.0
17.7,17.6,30.0,-0.1,1019.4,139.0
17.7,17.6,30.0,-0.2,1019.4,102.0
17.6,17.4,30.0,-0.4,1019.4,86.0
17.4,17.3,31.0,-0.0,1019.4,77.0
17.3,17.2,33.0,0.7,1019.3,56.0
17.2,17.1,35.0,1.5,1019.1,72.0
17.1,17.0,36.0,1.8,1019.2,51.0
17.0,16.8,34.0,0.8,1019.1,40.0
16.8,16.4,34.0,0.5,1019.2,25.0
16.4,15.8,38.0,1.5,1019.1,18.0
15.8,15.1,42.0,2.3,1019.1,14.0
15.1,14.4,45.0,2.6,1019.1,7.0
14.4,13.9,44.0,1.8,1019.0,0.0
13.9,13.3,47.0,2.2,1019.1,0.0
13.3,12.4,50.0,2.2,1019.1,0.0
12.4,11.5,52.0,2.0,1019.0,0.0
11.5,10.8,56.0,2.3,1019.0,0.0
10.8,10.0,59.0,2.3,1019.0,0.0
10.0,9.2,62.0,2.3,1019.0,0.0
9.2,8.4,65.0,2.2,1019.1,0.0
8.4,7.9,66.0,2.0,1019.1,0.0
7.9,7.6,67.0,1.9,1019.3,0.0
7.6,7.4,67.0,1.7,1019.3,0.0
7.4,7.3,72.0,2.6,1019.4,0.0
7.3,7.2,74.0,2.9,1019.4,0.0
7.2,7.1,72.0,2.3,1019.5,0.0
7.1,7.0,75.0,2.9,1019.6,0.0
7.0,6.9,76.0,3.1,1019.7,0.0
7.2,7.0,80.0,3.9,1019.8,0.0
7.3,7.1,84.0,4.8,1019.8,0.0
7.3,7.3,84.0,4.8,1019.9,0.0
7.6,7.3,83.0,4.9,1019.8,0.0
7.8,7.6,80.0,4.5,1019.8,0.0
7.8,7.6,78.0,4.0,1019.7,0.0
7.6,7.2,79.0,3.8,1019.5,0.0
7.2,6.8,80.0,3.6,1019.4,0.0
6.8,6.3,81.0,3.3,1019.4,0.0
6.3,5.7,80.0,2.5,1019.4,0.0
5.7,5.3,82.0,2.5,1019.4,0.0
5.3,4.7,84.0,2.2,1019.3,0.0
4.7,4.4,87.0,2.4,1019.2,0.0
4.4,4.1,87.0,2.1,1019.3,0.0
4.1,3.8,87.0,1.9,1019.5,0.0
3.8,3.6,89.0,2.0,1019.5,0.0
3.7,3.6,89.0,1.9,1019.6,0.0
3.6,3.4,91.0,2.2,1019.4,0.0
3.7,3.5,91.0,2.3,1019.4,0.0
3.7,3.6,90.0,2.1,1019.4,0.0
3.6,3.2,88.0,1.4,1019.3,0.0
3.2,2.9,89.0,1.3,1019.2,0.0
2.8,2.6,88.0,0.9,1019.5,0.0
2.6,2.4,87.0,0.6,1019.4,0.0
2.7,2.5,87.0,0.7,1019.3,0.0
2.7,2.5,88.0,0.7,1019.1,0.0
2.5,2.4,88.0,0.7,1019.1,0.0
2.7,2.4,89.0,1.1,1018.9,0.0
3.1,2.7,86.0,0.9,1018.8,0.0
3.0,2.7,85.0,0.5,1018.6,0.0
2.7,2.6,87.0,0.7,1018.6,0.0
2.9,2.6,86.0,0.8,1018.2,0.0
2.9,2.7,86.0,0.6,1018.0,0.0
2.7,2.3,86.0,0.2,1017.9,0.0
2.3,1.9,86.0,-0.2,1017.6,0.0
1.9,1.8,88.0,0.0,1017.3,0.0
1.8,1.6,88.0,-0.1,1017.2,0.0
1.9,1.7,86.0,-0.2,1017.0,0.0
1.9,1.6,85.0,-0.7,1017.1,0.0
1.6,1.1,85.0,-1.1,1017.1,0.0
1.1,0.8,87.0,-1.1,1016.8,0.0
0.9,0.8,89.0,-0.7,1016.9,0.0
1.1,0.8,87.0,-1.1,1016.7,0.0
0.9,0.8,88.0,-0.8,1016.6,0.0
1.2,1.0,85.0,-1.1,1016.5,0.0
1.1,0.8,87.0,-1.1,1016.5,0.0
0.8,0.8,88.0,-1.0,1016.4,0.0
0.9,0.8,89.0,-0.7,1016.2,0.0
1.2,0.9,89.0,-0.4,1016.1,0.0
1.4,1.2,89.0,-0.2,1016.3,0.0
1.7,1.4,89.0,0.1,1015.9,0.0
1.9,1.7,88.0,0.2,1015.7,9.0
2.1,1.9,89.0,0.4,1015.4,12.0
2.3,2.1,90.0,0.8,1015.4,12.0
2.7,2.3,92.0,1.6,1015.6,14.0
3.2,2.7,91.0,1.8,1015.5,21.0
3.6,3.2,90.0,2.1,1015.4,35.0
4.1,3.6,89.0,2.5,1015.4,47.0
4.5,4.1,88.0,2.7,1015.5,62.0
5.0,4.5,85.0,2.7,1015.4,67.0
5.6,5.1,82.0,2.7,1015.1,67.0
5.9,5.6,80.0,2.8,1015.1,54.0
6.3,5.9,80.0,3.1,1015.0,58.0
6.6,6.3,75.0,2.4,1015.0,70.0
6.9,6.6,71.0,2.0,1014.9,83.0
7.4,6.9,72.0,2.7,1014.8,91.0
7.7,7.4,69.0,2.4,1014.7,67.0
7.9,7.7,68.0,2.4,1014.5,97.0
8.3,7.9,68.0,2.8,1014.8,97.0
8.7,8.3,65.0,2.5,1014.7,97.0
9.2,8.7,64.0,2.7,1014.8,128.0
9.7,9.2,63.0,3.0,1014.7,141.0
10.3,9.7,61.0,3.1,1014.6,239.0
10.9,10.3,56.0,2.5,1014.6,213.0
11.8,10.9,58.0,3.8,1014.4,279.0
12.6,11.8,53.0,3.3,1014.2,316.0
13.2,12.6,52.0,3.6,1014.0,272.0
13.7,13.2,46.0,2.2,1013.9,207.0
13.9,13.7,48.0,3.1,1013.5,232.0
14.7,13.9,48.0,3.8,1013.3,475.0
15.9,14.7,42.0,3.0,1013.0,512.0
17.1,15.9,41.0,3.7,1012.6,501.0
17.9,17.1,39.0,3.7,1012.3,552.0
18.5,17.9,38.0,3.9,1011.8,425.0
19.5,18.5,39.0,5.2,1011.4,522.0
20.5,19.6,38.0,5.7,1011.1,536.0
21.6,20.5,34.0,5.1,1011.0,545.0
21.6,21.1,35.0,5.0,1010.8,232.0
21.1,21.0,35.0,5.0,1010.7,250.0
21.2,21.1,35.0,5.1,1010.4,237.0
22.4,21.2,36.0,6.6,1010.3,694.0
22.6,22.0,35.0,5.8,1010.3,195.0
21.9,21.6,35.0,5.4,1010.0,174.0
21.6,21.5,37.0,6.3,1009.6,213.0
22.3,21.6,35.0,6.1,1009.5,397.0
23.1,22.4,34.0,6.3,1009.2,357.0
23.1,22.8,34.0,6.1,1009.2,260.0
22.7,22.6,34.0,5.9,1008.8,204.0
23.0,22.6,34.0,6.3,1008.7,392.0
23.9,23.0,32.0,6.2,1008.5,432.0
24.3,23.9,32.0,6.5,1008.2,420.0
24.3,24.1,32.0,6.3,1008.3,410.0
24.1,23.6,31.0,5.4,1008.1,316.0
23.6,23.1,33.0,6.0,1008.3,297.0
23.1,22.9,33.0,5.8,1008.0,248.0
23.1,22.9,33.0,5.9,1007.8,281.0
23.1,23.0,34.0,6.3,1007.8,253.0
23.0,22.8,35.0,6.6,1007.7,244.0
22.9,22.8,33.0,5.7,1007.5,264.0
22.8,22.7,33.0,5.6,1007.6,229.0
22.7,22.6,33.0,5.6,1007.5,218.0
22.7,22.4,33.0,5.4,1007.4,200.0
22.6,22.5,33.0,5.5,1007.4,253.0
22.7,22.6,32.0,5.1,1007.4,257.0
22.8,22.6,31.0,4.8,1007.4,267.0
23.0,22.7,31.0,4.7,1007.3,221.0
22.7,22.6,31.0,4.6,1007.4,165.0
22.6,22.4,32.0,4.9,1007.5,127.0
22.6,22.4,31.0,4.6,1007.6,151.0
22.6,22.1,31.0,4.2,1007.7,123.0
22.1,21.7,30.0,3.3,1008.0,91.0
21.7,21.4,31.0,3.6,1008.0,58.0
21.4,21.1,31.0,3.3,1008.1,51.0
21.1,20.8,32.0,3.5,1008.3,39.0
20.8,20.3,33.0,3.5,1008.4,26.0
20.3,20.1,32.0,2.8,1008.3,18.0
20.1,19.6,34.0,3.3,1008.5,12.0
19.6,19.1,36.0,3.7,1008.6,5.0
19.1,18.7,36.0,3.3,1009.0,0.0
18.7,18.3,37.0,3.3,1009.4,0.0
18.3,18.2,37.0,3.3,1009.5,0.0
18.2,17.9,37.0,3.1,1009.6,0.0
18.0,17.8,38.0,3.3,1009.8,0.0
17.8,17.7,38.0,3.2,1010.1,0.0
17.7,17.4,39.0,3.3,1010.2,0.0
17.5,17.3,40.0,3.5,1010.4,0.0
17.3,17.1,40.0,3.4,1010.5,0.0
17.1,16.9,41.0,3.6,1010.5,0.0
17.0,16.9,39.0,2.9,1010.7,0.0
17.1,16.8,39.0,2.8,1011.0,0.0
16.8,16.4,40.0,2.8,1011.2,0.0
16.4,16.3,41.0,3.0,1011.3,0.0
16.3,16.1,41.0,2.8,1011.3,0.0
16.1,15.8,43.0,3.2,1011.6,0.0
15.8,15.5,44.0,3.3,1011.7,0.0
15.4,15.2,46.0,3.7,1011.7,0.0
15.2,14.9,47.0,3.7,1011.7,0.0
14.9,14.8,47.0,3.7,1011.7,0.0
14.9,14.6,47.0,3.4,1011.7,0.0
14.6,14.5,47.0,3.3,1011.7,0.0
14.5,14.4,48.0,3.5,1011.7,0.0
14.4,14.1,49.0,3.5,1011.7,0.0
14.1,13.7,49.0,3.2,1011.9,0.0
13.7,13.5,50.0,3.3,1012.0,0.0
13.5,13.3,49.0,2.8,1012.2,0.0
13.3,13.2,50.0,3.0,1012.2,0.0
13.2,13.2,50.0,3.0,1012.1,0.0
13.2,13.0,50.0,2.8,1012.3,0.0
13.0,12.9,50.0,2.7,1012.4,0.0
12.8,12.7,51.0,2.8,1012.5,0.0
12.7,12.6,51.0,2.7,1012.7,0.0
12.6,12.4,52.0,2.9,1012.8,0.0
12.5,12.4,52.0,2.8,1012.9,0.0
12.4,12.3,51.0,2.6,1012.9,0.0
12.5,12.4,51.0,2.5,1012.9,0.0
12.4,12.2,51.0,2.4,1012.9,0.0
12.2,12.2,51.0,2.3,1012.7,0.0
12.2,12.1,51.0,2.3,1012.6,0.0
12.1,11.8,51.0,2.0,1012.5,0.0
11.9,11.8,50.0,1.8,1012.4,0.0
